1, 4, 3, 6, 5, 9, 8, 12, 16
1, 4, 3, 6, 5, 9, 10, 11, 16
1, 4, 3, 6, 5, 9, 10, 15, 16
1, 4, 3, 6, 5, 9, 12, 11, 16
1, 4, 3, 6, 5, 9, 12, 15, 16
1, 4, 3, 6, 5, 9, 13, 12, 16
1, 4, 3, 6, 5, 9, 14, 11, 16
1, 4, 3, 6, 5, 9, 14, 15, 16
1, 4, 3, 6, 5, 10, 6, 11, 16
1, 4, 3, 6, 5, 10, 7, 11, 16
1, 4, 3, 6, 5, 10, 7, 12, 16
1, 4, 3, 6, 5, 10, 9, 12, 16
1, 4, 3, 6, 5, 10, 11, 12, 16
1, 4, 3, 6, 5, 10, 11, 15, 16
1, 4, 3, 6, 5, 10, 13, 12, 16
1, 4, 3, 6, 5, 10, 14, 11, 16
1, 4, 3, 6, 5, 10, 14, 15, 16
1, 4, 3, 6, 5, 10, 15, 11, 16
1, 4, 3, 6, 5, 10, 15, 12, 16
1, 4, 3, 6, 7, 2, 6, 11, 16
1, 4, 3, 6, 7, 2, 7, 11, 16
1, 4, 3, 6, 7, 2, 7, 12, 16
1, 4, 3, 6, 7, 3, 6, 11, 16
1, 4, 3, 6, 7, 3, 7, 11, 16
1, 4, 3, 6, 7, 3, 7, 12, 16
1, 4, 3, 6, 7, 3, 8, 11, 16
1, 4, 3, 6, 7, 3, 8, 12, 16
1, 4, 3, 6, 7, 4, 7, 11, 16
1, 4, 3, 6, 7, 4, 7, 12, 16
1, 4, 3, 6, 7, 4, 8, 11, 16
1, 4, 3, 6, 7, 4, 8, 12, 16
1, 4, 3, 6, 7, 4, 9, 12, 16
1, 4, 3, 6, 7, 6, 7, 11, 16
1, 4, 3, 6, 7, 6, 7, 12, 16
1, 4, 3, 6, 7, 6, 9, 12, 16
1, 4, 3, 6, 7, 6, 10, 11, 16
1, 4, 3, 6, 7, 6, 10, 15, 16
1, 4, 3, 6, 7, 6, 11, 12, 16
1, 4, 3, 6, 7, 6, 11, 15, 16
1, 4, 3, 6, 7, 8, 7, 11, 16
1, 4, 3, 6, 7, 8, 7, 12, 16
1, 4, 3, 6, 7, 8, 9, 12, 16
1, 4, 3, 6, 7, 8, 11, 12, 16
1, 4, 3, 6, 7, 8, 11, 15, 16
1, 4, 3, 6, 7, 8, 12, 11, 16
1, 4, 3, 6, 7, 8, 12, 15, 16
1, 4, 3, 6, 7, 8, 13, 12, 16
1, 4, 3, 6, 7, 10, 6, 11, 16
1, 4, 3, 6, 7, 10, 7, 11, 16
1, 4, 3, 6, 7, 10, 7, 12, 16
1, 4, 3, 6, 7, 10, 9, 12, 16
1, 4, 3, 6, 7, 10, 11, 12, 16
1, 4, 3, 6, 7, 10, 11, 15, 16
1, 4, 3, 6, 7, 10, 13, 12, 16
1, 4, 3, 6, 7, 10, 14, 11, 16
1, 4, 3, 6, 7, 10, 14, 15, 16
1, 4, 3, 6, 7, 10, 15, 11, 16
1, 4, 3, 6, 7, 10, 15, 12, 16
1, 4, 3, 6, 7, 11, 6, 11, 16
1, 4, 3, 6, 7, 11, 7, 11, 16
1, 4, 3, 6, 7, 11, 7, 12, 16
1, 4, 3, 6, 7, 11, 8, 11, 16
1, 4, 3, 6, 7, 11, 8, 12, 16
1, 4, 3, 6, 7, 11, 10, 11, 16
1, 4, 3, 6, 7, 11, 10, 15, 16
1, 4, 3, 6, 7, 11, 12, 11, 16
1, 4, 3, 6, 7, 11, 12, 15, 16
1, 4, 3, 6, 7, 11, 14, 11, 16
1, 4, 3, 6, 7, 11, 14, 15, 16
1, 4, 3, 6, 7, 11, 15, 11, 16
1, 4, 3, 6, 7, 11, 15, 12, 16
1, 4, 3, 6, 7, 11, 16, 11, 16
1, 4, 3, 6, 7, 11, 16, 12, 16
1, 4, 3, 6, 7, 11, 16, 15, 16
1, 4, 3, 6, 7, 12, 7, 11, 16
1, 4, 3, 6, 7, 12, 7, 12, 16
1, 4, 3, 6, 7, 12, 8, 11, 16
1, 4, 3, 6, 7, 12, 8, 12, 16
1, 4, 3, 6, 7, 12, 9, 12, 16
1, 4, 3, 6, 7, 12, 11, 12, 16
1, 4, 3, 6, 7, 12, 11, 15, 16
1, 4, 3, 6, 7, 12, 13, 12, 16
1, 4, 3, 6, 7, 12, 15, 11, 16
1, 4, 3, 6, 7, 12, 15, 12, 16
1, 4, 3, 6, 7, 12, 16, 11, 16
1, 4, 3, 6, 7, 12, 16, 12, 16
1, 4, 3, 6, 7, 12, 16, 15, 16
1, 4, 3, 6, 9, 4, 7, 11, 16
1, 4, 3, 6, 9, 4, 7, 12, 16
1, 4, 3, 6, 9, 4, 8, 11, 16
1, 4, 3, 6, 9, 4, 8, 12, 16
1, 4, 3, 6, 9, 4, 9, 12, 16
1, 4, 3, 6, 9, 5, 6, 11, 16
1, 4, 3, 6, 9, 5, 8, 11, 16
1, 4, 3, 6, 9, 5, 8, 12, 16
1, 4, 3, 6, 9, 5, 9, 12, 16
1, 4, 3, 6, 9, 5, 10, 11, 16
1, 4, 3, 6, 9, 5, 10, 15, 16
1, 4, 3, 6, 9, 6, 7, 11, 16
1, 4, 3, 6, 9, 6, 7, 12, 16
1, 4, 3, 6, 9, 6, 9, 12, 16
1, 4, 3, 6, 9, 6, 10, 11, 16
1, 4, 3, 6, 9, 6, 10, 15, 16
1, 4, 3, 6, 9, 6, 11, 12, 16
1, 4, 3, 6, 9, 6, 11, 15, 16
1, 4, 3, 6, 9, 8, 7, 11, 16
1, 4, 3, 6, 9, 8, 7, 12, 16
1, 4, 3, 6, 9, 8, 9, 12, 16
1, 4, 3, 6, 9, 8, 11, 12, 16
1, 4, 3, 6, 9, 8, 11, 15, 16
1, 4, 3, 6, 9, 8, 12, 11, 16
1, 4, 3, 6, 9, 8, 12, 15, 16
1, 4, 3, 6, 9, 8, 13, 12, 16
1, 4, 3, 6, 9, 10, 6, 11, 16
1, 4, 3, 6, 9, 10, 7, 11, 16
1, 4, 3, 6, 9, 10, 7, 12, 16
1, 4, 3, 6, 9, 10, 9, 12, 16
1, 4, 3, 6, 9, 10, 11, 12, 16
1, 4, 3, 6, 9, 10, 11, 15, 16
1, 4, 3, 6, 9, 10, 13, 12, 16
1, 4, 3, 6, 9, 10, 14, 11, 16
1, 4, 3, 6, 9, 10, 14, 15, 16
1, 4, 3, 6, 9, 10, 15, 11, 16
1, 4, 3, 6, 9, 10, 15, 12, 16
1, 4, 3, 6, 9, 12, 7, 11, 16
1, 4, 3, 6, 9, 12, 7, 12, 16
1, 4, 3, 6, 9, 12, 8, 11, 16
1, 4, 3, 6, 9, 12, 8, 12, 16
1, 4, 3, 6, 9, 12, 9, 12, 16
1, 4, 3, 6, 9, 12, 11, 12, 16
1, 4, 3, 6, 9, 12, 11, 15, 16
1, 4, 3, 6, 9, 12, 13, 12, 16
1, 4, 3, 6, 9, 12, 15, 11, 16
1, 4, 3, 6, 9, 12, 15, 12, 16
1, 4, 3, 6, 9, 12, 16, 11, 16
1, 4, 3, 6, 9, 12, 16, 12, 16
1, 4, 3, 6, 9, 12, 16, 15, 16
1, 4, 3, 6, 9, 13, 8, 11, 16
1, 4, 3, 6, 9, 13, 8, 12, 16
1, 4, 3, 6, 9, 13, 9, 12, 16
1, 4, 3, 6, 9, 13, 10, 11, 16
1, 4, 3, 6, 9, 13, 10, 15, 16
1, 4, 3, 6, 9, 13, 12, 11, 16
1, 4, 3, 6, 9, 13, 12, 15, 16
1, 4, 3, 6, 9, 13, 14, 11, 16
1, 4, 3, 6, 9, 13, 14, 15, 16
1, 4, 3, 6, 9, 14, 9, 12, 16
1, 4, 3, 6, 9, 14, 10, 11, 16
1, 4, 3, 6, 9, 14, 10, 15, 16
1, 4, 3, 6, 9, 14, 11, 12, 16
1, 4, 3, 6, 9, 14, 11, 15, 16
1, 4, 3, 6, 9, 14, 13, 12, 16
1, 4, 3, 6, 9, 14, 15, 11, 16
1, 4, 3, 6, 9, 14, 15, 12, 16
1, 4, 3, 6, 10, 5, 6, 11, 16
1, 4, 3, 6, 10, 5, 8, 11, 16
1, 4, 3, 6, 10, 5, 8, 12, 16
1, 4, 3, 6, 10, 5, 9, 12, 16
1, 4, 3, 6, 10, 5, 10, 11, 16
1, 4, 3, 6, 10, 5, 10, 15, 16
1, 4, 3, 6, 10, 6, 7, 11, 16
1, 4, 3, 6, 10, 6, 7, 12, 16
1, 4, 3, 6, 10, 6, 9, 12, 16
1, 4, 3, 6, 10, 6, 10, 11, 16
1, 4, 3, 6, 10, 6, 10, 15, 16
1, 4, 3, 6, 10, 6, 11, 12, 16
1, 4, 3, 6, 10, 6, 11, 15, 16
1, 4, 3, 6, 10, 7, 6, 11, 16
1, 4, 3, 6, 10, 7, 8, 11, 16
1, 4, 3, 6, 10, 7, 8, 12, 16
1, 4, 3, 6, 10, 7, 10, 11, 16
1, 4, 3, 6, 10, 7, 10, 15, 16
1, 4, 3, 6, 10, 7, 11, 12, 16
1, 4, 3, 6, 10, 7, 11, 15, 16
1, 4, 3, 6, 10, 7, 12, 11, 16
1, 4, 3, 6, 10, 7, 12, 15, 16
1, 4, 3, 6, 10, 9, 6, 11, 16
1, 4, 3, 6, 10, 9, 8, 11, 16
1, 4, 3, 6, 10, 9, 8, 12, 16
1, 4, 3, 6, 10, 9, 10, 11, 16
1, 4, 3, 6, 10, 9, 10, 15, 16
1, 4, 3, 6, 10, 9, 12, 11, 16
1, 4, 3, 6, 10, 9, 12, 15, 16
1, 4, 3, 6, 10, 9, 13, 12, 16
1, 4, 3, 6, 10, 9, 14, 11, 16
1, 4, 3, 6, 10, 9, 14, 15, 16
1, 4, 3, 6, 10, 11, 6, 11, 16
1, 4, 3, 6, 10, 11, 7, 11, 16
1, 4, 3, 6, 10, 11, 7, 12, 16
1, 4, 3, 6, 10, 11, 8, 11, 16
1, 4, 3, 6, 10, 11, 8, 12, 16
1, 4, 3, 6, 10, 11, 10, 11, 16
1, 4, 3, 6, 10, 11, 10, 15, 16
1, 4, 3, 6, 10, 11, 12, 11, 16
1, 4, 3, 6, 10, 11, 12, 15, 16
1, 4, 3, 6, 10, 11, 14, 11, 16
1, 4, 3, 6, 10, 11, 14, 15, 16
1, 4, 3, 6, 10, 11, 15, 11, 16
1, 4, 3, 6, 10, 11, 15, 12, 16
1, 4, 3, 6, 10, 11, 16, 11, 16
1, 4, 3, 6, 10, 11, 16, 12, 16
1, 4, 3, 6, 10, 11, 16, 15, 16
1, 4, 3, 6, 10, 13, 8, 11, 16
1, 4, 3, 6, 10, 13, 8, 12, 16
1, 4, 3, 6, 10, 13, 9, 12, 16
1, 4, 3, 6, 10, 13, 10, 11, 16
1, 4, 3, 6, 10, 13, 10, 15, 16
1, 4, 3, 6, 10, 13, 12, 11, 16
1, 4, 3, 6, 10, 13, 12, 15, 16
1, 4, 3, 6, 10, 13, 14, 11, 16
1, 4, 3, 6, 10, 13, 14, 15, 16
1, 4, 3, 6, 10, 14, 9, 12, 16
1, 4, 3, 6, 10, 14, 10, 11, 16
1, 4, 3, 6, 10, 14, 10, 15, 16
1, 4, 3, 6, 10, 14, 11, 12, 16
1, 4, 3, 6, 10, 14, 11, 15, 16
1, 4, 3, 6, 10, 14, 13, 12, 16
1, 4, 3, 6, 10, 14, 15, 11, 16
1, 4, 3, 6, 10, 14, 15, 12, 16
1, 4, 3, 6, 10, 15, 10, 11, 16
1, 4, 3, 6, 10, 15, 10, 15, 16
1, 4, 3, 6, 10, 15, 11, 12, 16
1, 4, 3, 6, 10, 15, 11, 15, 16
1, 4, 3, 6, 10, 15, 12, 11, 16
1, 4, 3, 6, 10, 15, 12, 15, 16
1, 4, 3, 6, 10, 15, 14, 11, 16
1, 4, 3, 6, 10, 15, 14, 15, 16
1, 4, 3, 6, 10, 15, 16, 11, 16
1, 4, 3, 6, 10, 15, 16, 12, 16
1, 4, 3, 6, 10, 15, 16, 15, 16
1, 4, 3, 6, 11, 6, 7, 11, 16
1, 4, 3, 6, 11, 6, 7, 12, 16
1, 4, 3, 6, 11, 6, 9, 12, 16
1, 4, 3, 6, 11, 6, 10, 11, 16
1, 4, 3, 6, 11, 6, 10, 15, 16
1, 4, 3, 6, 11, 6, 11, 12, 16
1, 4, 3, 6, 11, 6, 11, 15, 16
1, 4, 3, 6, 11, 7, 6, 11, 16
1, 4, 3, 6, 11, 7, 8, 11, 16
1, 4, 3, 6, 11, 7, 8, 12, 16
1, 4, 3, 6, 11, 7, 10, 11, 16
1, 4, 3, 6, 11, 7, 10, 15, 16
1, 4, 3, 6, 11, 7, 11, 12, 16
1, 4, 3, 6, 11, 7, 11, 15, 16
1, 4, 3, 6, 11, 7, 12, 11, 16
1, 4, 3, 6, 11, 7, 12, 15, 16
1, 4, 3, 6, 11, 8, 7, 11, 16
1, 4, 3, 6, 11, 8, 7, 12, 16
1, 4, 3, 6, 11, 8, 9, 12, 16
1, 4, 3, 6, 11, 8, 11, 12, 16
1, 4, 3, 6, 11, 8, 11, 15, 16
1, 4, 3, 6, 11, 8, 12, 11, 16
1, 4, 3, 6, 11, 8, 12, 15, 16
1, 4, 3, 6, 11, 8, 13, 12, 16
1, 4, 3, 6, 11, 10, 6, 11, 16
1, 4, 3, 6, 11, 10, 7, 11, 16
1, 4, 3, 6, 11, 10, 7, 12, 16
1, 4, 3, 6, 11, 10, 9, 12, 16
1, 4, 3, 6, 11, 10, 11, 12, 16
1, 4, 3, 6, 11, 10, 11, 15, 16
1, 4, 3, 6, 11, 10, 13, 12, 16
1, 4, 3, 6, 11, 10, 14, 11, 16
1, 4, 3, 6, 11, 10, 14, 15, 16
1, 4, 3, 6, 11, 10, 15, 11, 16
1, 4, 3, 6, 11, 10, 15, 12, 16
1, 4, 3, 6, 11, 12, 7, 11, 16
1, 4, 3, 6, 11, 12, 7, 12, 16
1, 4, 3, 6, 11, 12, 8, 11, 16
1, 4, 3, 6, 11, 12, 8, 12, 16
1, 4, 3, 6, 11, 12, 9, 12, 16
1, 4, 3, 6, 11, 12, 11, 12, 16
1, 4, 3, 6, 11, 12, 11, 15, 16
1, 4, 3, 6, 11, 12, 13, 12, 16
1, 4, 3, 6, 11, 12, 15, 11, 16
1, 4, 3, 6, 11, 12, 15, 12, 16
1, 4, 3, 6, 11, 12, 16, 11, 16
1, 4, 3, 6, 11, 12, 16, 12, 16
1, 4, 3, 6, 11, 12, 16, 15, 16
1, 4, 3, 6, 11, 14, 9, 12, 16
1, 4, 3, 6, 11, 14, 10, 11, 16
1, 4, 3, 6, 11, 14, 10, 15, 16
1, 4, 3, 6, 11, 14, 11, 12, 16
1, 4, 3, 6, 11, 14, 11, 15, 16
1, 4, 3, 6, 11, 14, 13, 12, 16
1, 4, 3, 6, 11, 14, 15, 11, 16
1, 4, 3, 6, 11, 14, 15, 12, 16
1, 4, 3, 6, 11, 15, 10, 11, 16
1, 4, 3, 6, 11, 15, 10, 15, 16
1, 4, 3, 6, 11, 15, 11, 12, 16
1, 4, 3, 6, 11, 15, 11, 15, 16
1, 4, 3, 6, 11, 15, 12, 11, 16
1, 4, 3, 6, 11, 15, 12, 15, 16
1, 4, 3, 6, 11, 15, 14, 11, 16
1, 4, 3, 6, 11, 15, 14, 15, 16
1, 4, 3, 6, 11, 15, 16, 11, 16
1, 4, 3, 6, 11, 15, 16, 12, 16
1, 4, 3, 6, 11, 15, 16, 15, 16
1, 4, 3, 6, 11, 16, 11, 12, 16
1, 4, 3, 6, 11, 16, 11, 15, 16
1, 4, 3, 6, 11, 16, 12, 11, 16
1, 4, 3, 6, 11, 16, 12, 15, 16
1, 4, 3, 6, 11, 16, 13, 12, 16
1, 4, 3, 6, 11, 16, 15, 11, 16
1, 4, 3, 6, 11, 16, 15, 12, 16
1, 4, 3, 7, 2, 1, 6, 11, 16
1, 4, 3, 7, 2, 3, 6, 11, 16
1, 4, 3, 7, 2, 3, 7, 11, 16
1, 4, 3, 7, 2, 3, 7, 12, 16
1, 4, 3, 7, 2, 3, 8, 11, 16
1, 4, 3, 7, 2, 3, 8, 12, 16
1, 4, 3, 7, 2, 5, 6, 11, 16
1, 4, 3, 7, 2, 5, 8, 11, 16
1, 4, 3, 7, 2, 5, 8, 12, 16
1, 4, 3, 7, 2, 5, 9, 12, 16
1, 4, 3, 7, 2, 5, 10, 11, 16
1, 4, 3, 7, 2, 5, 10, 15, 16
1, 4, 3, 7, 2, 6, 7, 11, 16
1, 4, 3, 7, 2, 6, 7, 12, 16
1, 4, 3, 7, 2, 6, 9, 12, 16
1, 4, 3, 7, 2, 6, 10, 11, 16
1, 4, 3, 7, 2, 6, 10, 15, 16
1, 4, 3, 7, 2, 6, 11, 12, 16
1, 4, 3, 7, 2, 6, 11, 15, 16
1, 4, 3, 7, 2, 7, 6, 11, 16
1, 4, 3, 7, 2, 7, 8, 11, 16
1, 4, 3, 7, 2, 7, 8, 12, 16
1, 4, 3, 7, 2, 7, 10, 11, 16
1, 4, 3, 7, 2, 7, 10, 15, 16
1, 4, 3, 7, 2, 7, 11, 12, 16
1, 4, 3, 7, 2, 7, 11, 15, 16
1, 4, 3, 7, 2, 7, 12, 11, 16
1, 4, 3, 7, 2, 7, 12, 15, 16
1, 4, 3, 7, 3, 2, 6, 11, 16
1, 4, 3, 7, 3, 2, 7, 11, 16
1, 4, 3, 7, 3, 2, 7, 12, 16
1, 4, 3, 7, 3, 4, 7, 11, 16
1, 4, 3, 7, 3, 4, 7, 12, 16
1, 4, 3, 7, 3, 4, 8, 11, 16
1, 4, 3, 7, 3, 4, 8, 12, 16
1, 4, 3, 7, 3, 4, 9, 12, 16
1, 4, 3, 7, 3, 6, 7, 11, 16
1, 4, 3, 7, 3, 6, 7, 12, 16
1, 4, 3, 7, 3, 6, 9, 12, 16
1, 4, 3, 7, 3, 6, 10, 11, 16
1, 4, 3, 7, 3, 6, 10, 15, 16
1, 4, 3, 7, 3, 6, 11, 12, 16
1, 4, 3, 7, 3, 6, 11, 15, 16
1, 4, 3, 7, 3, 7, 6, 11, 16
1, 4, 3, 7, 3, 7, 8, 11, 16
1, 4, 3, 7, 3, 7, 8, 12, 16
1, 4, 3, 7, 3, 7, 10, 11, 16
1, 4, 3, 7, 3, 7, 10, 15, 16
1, 4, 3, 7, 3, 7, 11, 12, 16
1, 4, 3, 7, 3, 7, 11, 15, 16
1, 4, 3, 7, 3, 7, 12, 11, 16
1, 4, 3, 7, 3, 7, 12, 15, 16
1, 4, 3, 7, 3, 8, 7, 11, 16
1, 4, 3, 7, 3, 8, 7, 12, 16
1, 4, 3, 7, 3, 8, 9, 12, 16
1, 4, 3, 7, 3, 8, 11, 12, 16
1, 4, 3, 7, 3, 8, 11, 15, 16
1, 4, 3, 7, 3, 8, 12, 11, 16
1, 4, 3, 7, 3, 8, 12, 15, 16
1, 4, 3, 7, 3, 8, 13, 12, 16
1, 4, 3, 7, 4, 3, 6, 11, 16
1, 4, 3, 7, 4, 3, 7, 11, 16
1, 4, 3, 7, 4, 3, 7, 12, 16
1, 4, 3, 7, 4, 3, 8, 11, 16
1, 4, 3, 7, 4, 3, 8, 12, 16
1, 4, 3, 7, 4, 5, 6, 11, 16
1, 4, 3, 7, 4, 5, 8, 11, 16
1, 4, 3, 7, 4, 5, 8, 12, 16
1, 4, 3, 7, 4, 5, 9, 12, 16
1, 4, 3, 7, 4, 5, 10, 11, 16
1, 4, 3, 7, 4, 5, 10, 15, 16
1, 4, 3, 7, 4, 7, 6, 11, 16
1, 4, 3, 7, 4, 7, 8, 11, 16
1, 4, 3, 7, 4, 7, 8, 12, 16
1, 4, 3, 7, 4, 7, 10, 11, 16
1, 4, 3, 7, 4, 7, 10, 15, 16
1, 4, 3, 7, 4, 7, 11, 12, 16
1, 4, 3, 7, 4, 7, 11, 15, 16
1, 4, 3, 7, 4, 7, 12, 11, 16
1, 4, 3, 7, 4, 7, 12, 15, 16
1, 4, 3, 7, 4, 8, 7, 11, 16
1, 4, 3, 7, 4, 8, 7, 12, 16
1, 4, 3, 7, 4, 8, 9, 12, 16
1, 4, 3, 7, 4, 8, 11, 12, 16
1, 4, 3, 7, 4, 8, 11, 15, 16
1, 4, 3, 7, 4, 8, 12, 11, 16
1, 4, 3, 7, 4, 8, 12, 15, 16
1, 4, 3, 7, 4, 8, 13, 12, 16
1, 4, 3, 7, 4, 9, 6, 11, 16
1, 4, 3, 7, 4, 9, 8, 11, 16
1, 4, 3, 7, 4, 9, 8, 12, 16
1, 4, 3, 7, 4, 9, 10, 11, 16
1, 4, 3, 7, 4, 9, 10, 15, 16
1, 4, 3, 7, 4, 9, 12, 11, 16
1, 4, 3, 7, 4, 9, 12, 15, 16
1, 4, 3, 7, 4, 9, 13, 12, 16
1, 4, 3, 7, 4, 9, 14, 11, 16
1, 4, 3, 7, 4, 9, 14, 15, 16
1, 4, 3, 7, 6, 1, 6, 11, 16
1, 4, 3, 7, 6, 2, 6, 11, 16
1, 4, 3, 7, 6, 2, 7, 11, 16
1, 4, 3, 7, 6, 2, 7, 12, 16
1, 4, 3, 7, 6, 3, 6, 11, 16
1, 4, 3, 7, 6, 3, 7, 11, 16
1, 4, 3, 7, 6, 3, 7, 12, 16
1, 4, 3, 7, 6, 3, 8, 11, 16
1, 4, 3, 7, 6, 3, 8, 12, 16
1, 4, 3, 7, 6, 5, 6, 11, 16
1, 4, 3, 7, 6, 5, 8, 11, 16
1, 4, 3, 7, 6, 5, 8, 12, 16
1, 4, 3, 7, 6, 5, 9, 12, 16
1, 4, 3, 7, 6, 5, 10, 11, 16
1, 4, 3, 7, 6, 5, 10, 15, 16
1, 4, 3, 7, 6, 7, 6, 11, 16
1, 4, 3, 7, 6, 7, 8, 11, 16
1, 4, 3, 7, 6, 7, 8, 12, 16
1, 4, 3, 7, 6, 7, 10, 11, 16
1, 4, 3, 7, 6, 7, 10, 15, 16
1, 4, 3, 7, 6, 7, 11, 12, 16
1, 4, 3, 7, 6, 7, 11, 15, 16
1, 4, 3, 7, 6, 7, 12, 11, 16
1, 4, 3, 7, 6, 7, 12, 15, 16
1, 4, 3, 7, 6, 9, 6, 11, 16
1, 4, 3, 7, 6, 9, 8, 11, 16
1, 4, 3, 7, 6, 9, 8, 12, 16
1, 4, 3, 7, 6, 9, 10, 11, 16
1, 4, 3, 7, 6, 9, 10, 15, 16
1, 4, 3, 7, 6, 9, 12, 11, 16
1, 4, 3, 7, 6, 9, 12, 15, 16
1, 4, 3, 7, 6, 9, 13, 12, 16
1, 4, 3, 7, 6, 9, 14, 11, 16
1, 4, 3, 7, 6, 9, 14, 15, 16
1, 4, 3, 7, 6, 10, 6, 11, 16
1, 4, 3, 7, 6, 10, 7, 11, 16
1, 4, 3, 7, 6, 10, 7, 12, 16
1, 4, 3, 7, 6, 10, 9, 12, 16
1, 4, 3, 7, 6, 10, 11, 12, 16
1, 4, 3, 7, 6, 10, 11, 15, 16
1, 4, 3, 7, 6, 10, 13, 12, 16
1, 4, 3, 7, 6, 10, 14, 11, 16
1, 4, 3, 7, 6, 10, 14, 15, 16
1, 4, 3, 7, 6, 10, 15, 11, 16
1, 4, 3, 7, 6, 10, 15, 12, 16
1, 4, 3, 7, 6, 11, 6, 11, 16
1, 4, 3, 7, 6, 11, 7, 11, 16
1, 4, 3, 7, 6, 11, 7, 12, 16
1, 4, 3, 7, 6, 11, 8, 11, 16
1, 4, 3, 7, 6, 11, 8, 12, 16
1, 4, 3, 7, 6, 11, 10, 11, 16
1, 4, 3, 7, 6, 11, 10, 15, 16
1, 4, 3, 7, 6, 11, 12, 11, 16
1, 4, 3, 7, 6, 11, 12, 15, 16
1, 4, 3, 7, 6, 11, 14, 11, 16
1, 4, 3, 7, 6, 11, 14, 15, 16
1, 4, 3, 7, 6, 11, 15, 11, 16
1, 4, 3, 7, 6, 11, 15, 12, 16
1, 4, 3, 7, 6, 11, 16, 11, 16
1, 4, 3, 7, 6, 11, 16, 12, 16
1, 4, 3, 7, 6, 11, 16, 15, 16
1, 4, 3, 7, 8, 3, 6, 11, 16
1, 4, 3, 7, 8, 3, 7, 11, 16
1, 4, 3, 7, 8, 3, 7, 12, 16
1, 4, 3, 7, 8, 3, 8, 11, 16
1, 4, 3, 7, 8, 3, 8, 12, 16
1, 4, 3, 7, 8, 4, 7, 11, 16
1, 4, 3, 7, 8, 4, 7, 12, 16
1, 4, 3, 7, 8, 4, 8, 11, 16
1, 4, 3, 7, 8, 4, 8, 12, 16
1, 4, 3, 7, 8, 4, 9, 12, 16
1, 4, 3, 7, 8, 5, 6, 11, 16
1, 4, 3, 7, 8, 5, 8, 11, 16
1, 4, 3, 7, 8, 5, 8, 12, 16
1, 4, 3, 7, 8, 5, 9, 12, 16
1, 4, 3, 7, 8, 5, 10, 11, 16
1, 4, 3, 7, 8, 5, 10, 15, 16
1, 4, 3, 7, 8, 7, 6, 11, 16
1, 4, 3, 7, 8, 7, 8, 11, 16
1, 4, 3, 7, 8, 7, 8, 12, 16
1, 4, 3, 7, 8, 7, 10, 11, 16
1, 4, 3, 7, 8, 7, 10, 15, 16
1, 4, 3, 7, 8, 7, 11, 12, 16
1, 4, 3, 7, 8, 7, 11, 15, 16
1, 4, 3, 7, 8, 7, 12, 11, 16
1, 4, 3, 7, 8, 7, 12, 15, 16
1, 4, 3, 7, 8, 9, 6, 11, 16
1, 4, 3, 7, 8, 9, 8, 11, 16
1, 4, 3, 7, 8, 9, 8, 12, 16
1, 4, 3, 7, 8, 9, 10, 11, 16
1, 4, 3, 7, 8, 9, 10, 15, 16
1, 4, 3, 7, 8, 9, 12, 11, 16
1, 4, 3, 7, 8, 9, 12, 15, 16
1, 4, 3, 7, 8, 9, 13, 12, 16
1, 4, 3, 7, 8, 9, 14, 11, 16
1, 4, 3, 7, 8, 9, 14, 15, 16
1, 4, 3, 7, 8, 11, 6, 11, 16
1, 4, 3, 7, 8, 11, 7, 11, 16
1, 4, 3, 7, 8, 11, 7, 12, 16
1, 4, 3, 7, 8, 11, 8, 11, 16
1, 4, 3, 7, 8, 11, 8, 12, 16
1, 4, 3, 7, 8, 11, 10, 11, 16
1, 4, 3, 7, 8, 11, 10, 15, 16
1, 4, 3, 7, 8, 11, 12, 11, 16
1, 4, 3, 7, 8, 11, 12, 15, 16
1, 4, 3, 7, 8, 11, 14, 11, 16
1, 4, 3, 7, 8, 11, 14, 15, 16
1, 4, 3, 7, 8, 11, 15, 11, 16
1, 4, 3, 7, 8, 11, 15, 12, 16
1, 4, 3, 7, 8, 11, 16, 11, 16
1, 4, 3, 7, 8, 11, 16, 12, 16
1, 4, 3, 7, 8, 11, 16, 15, 16
1, 4, 3, 7, 8, 12, 7, 11, 16
1, 4, 3, 7, 8, 12, 7, 12, 16
1, 4, 3, 7, 8, 12, 8, 11, 16
1, 4, 3, 7, 8, 12, 8, 12, 16
1, 4, 3, 7, 8, 12, 9, 12, 16
1, 4, 3, 7, 8, 12, 11, 12, 16
1, 4, 3, 7, 8, 12, 11, 15, 16
1, 4, 3, 7, 8, 12, 13, 12, 16
1, 4, 3, 7, 8, 12, 15, 11, 16
1, 4, 3, 7, 8, 12, 15, 12, 16
1, 4, 3, 7, 8, 12, 16, 11, 16
1, 4, 3, 7, 8, 12, 16, 12, 16
1, 4, 3, 7, 8, 12, 16, 15, 16
1, 4, 3, 7, 8, 13, 8, 11, 16
1, 4, 3, 7, 8, 13, 8, 12, 16
1, 4, 3, 7, 8, 13, 9, 12, 16
1, 4, 3, 7, 8, 13, 10, 11, 16
1, 4, 3, 7, 8, 13, 10, 15, 16
1, 4, 3, 7, 8, 13, 12, 11, 16
1, 4, 3, 7, 8, 13, 12, 15, 16
1, 4, 3, 7, 8, 13, 14, 11, 16
1, 4, 3, 7, 8, 13, 14, 15, 16
1, 4, 3, 7, 10, 5, 6, 11, 16
1, 4, 3, 7, 10, 5, 8, 11, 16
